Price,Number of rooms,Living Area,Terrace,Area of the terrace,Garden,Area of the garden,Surface area of the plot of land,Number of facades,zipcode
669000.0,4.0,376.0,True,36.0,True,520.0,1055.0,4.0,1760
569000.0,4.0,170.0,False,0.0,True,780.0,780.0,4.0,2550
219000.0,4.0,136.0,True,9.0,False,0.0,414.0,2.0,6840
499000.0,4.0,217.0,True,30.0,True,1550.0,1972.0,4.0,7742
259000.0,2.0,165.0,True,4.0,True,40.0,40.0,2.0,1785
448000.0,3.0,175.0,True,37.0,True,200.0,503.0,3.0,2580
289000.0,3.0,133.0,False,0.0,True,636.0,1068.0,4.0,3920
160000.0,3.0,130.0,False,0.0,True,172.0,321.0,3.0,6180
224500.0,4.0,150.0,True,32.0,False,0.0,99.0,2.0,4100
329500.0,4.0,175.0,True,140.0,True,390.0,670.0,3.0,4670
139000.0,2.0,75.0,True,33.0,False,0.0,100.0,2.0,4690
319000.0,3.0,165.0,True,50.0,True,750.0,1311.0,4.0,4550
499000.0,4.0,217.0,True,30.0,True,1550.0,1972.0,4.0,7500
389000.0,4.0,199.0,True,20.0,False,0.0,298.0,3.0,4020
109000.0,2.0,95.0,False,0.0,False,0.0,50.0,2.0,4100
155000.0,2.0,105.0,False,0.0,True,205.0,265.0,4.0,4630
155000.0,4.0,125.0,True,60.0,False,0.0,160.0,3.0,4460
45000.0,3.0,130.0,True,30.0,False,0.0,665.0,4.0,4540
210000.0,2.0,126.0,False,0.0,True,400.0,655.0,3.0,7904
145000.0,2.0,58.0,False,0.0,False,0.0,27.0,2.0,4000
319000.0,3.0,102.0,False,0.0,True,65.0,156.0,4.0,2610
649000.0,4.0,232.0,True,60.0,True,1100.0,1100.0,4.0,2950
795.0,2.0,115.0,True,33.0,False,0.0,168.0,3.0,2870
207000.0,3.0,247.0,False,0.0,True,590.0,840.0,4.0,3454
345000.0,2.0,118.0,True,7.0,True,40.0,85.0,3.0,4681
499000.0,4.0,350.0,True,30.0,True,1270.0,1470.0,4.0,1430
189000.0,2.0,125.0,False,0.0,True,434.0,568.0,4.0,4520
540000.0,4.0,176.0,True,29.0,True,721.0,993.0,4.0,1740
245000.0,4.0,100.0,False,0.0,False,0.0,146.0,2.0,4040
499000.0,5.0,200.0,True,20.0,False,0.0,1248.0,4.0,3078
259000.0,3.0,116.0,True,13.0,True,1574.0,1665.0,4.0,6900
180000.0,4.0,117.0,True,13.0,False,0.0,80.0,2.0,4101
229000.0,4.0,138.0,True,40.0,False,0.0,676.0,4.0,6640
129900.0,4.0,150.0,True,43.0,False,0.0,125.0,2.0,4000
420000.0,2.0,216.0,True,15.0,True,260.0,375.0,4.0,6781
565000.0,4.0,211.0,True,105.0,True,178.0,235.0,3.0,6700
299000.0,5.0,151.0,True,11.0,False,0.0,100.0,2.0,4101
990.0,3.0,110.0,True,8.0,True,66.0,165.0,3.0,1435
695000.0,8.0,444.0,True,80.0,True,2427.0,2647.0,4.0,6600
469000.0,4.0,206.0,False,0.0,True,25.0,116.0,2.0,2060
159000.0,2.0,80.0,True,9.0,True,41.0,119.0,2.0,4000
179900.0,3.0,150.0,True,25.0,True,6000.0,7050.0,2.0,6181
249000.0,4.0,156.0,False,0.0,False,0.0,1053.0,4.0,4770
294000.0,4.0,204.0,False,0.0,False,0.0,785.0,4.0,3840
350000.0,3.0,165.0,False,0.0,False,0.0,1676.0,4.0,6740
150000.0,1.0,65.0,True,14.0,False,0.0,79.0,2.0,3080
398000.0,2.0,150.0,True,20.0,True,190.0,290.0,2.0,2900
345000.0,4.0,166.0,False,0.0,False,0.0,780.0,3.0,3800
189000.0,2.0,110.0,True,20.0,False,0.0,110.0,3.0,6181
145000.0,2.0,100.0,True,6.0,False,0.0,60.0,2.0,6001
145000.0,3.0,135.0,False,0.0,False,0.0,370.0,3.0,3840
1150.0,8.0,600.0,True,145.0,True,6000.0,6000.0,4.0,6927
398000.0,5.0,295.0,True,40.0,True,325.0,577.0,3.0,8750
275000.0,3.0,180.0,True,20.0,True,80.0,195.0,3.0,6142
265000.0,3.0,90.0,True,15.0,False,0.0,100.0,2.0,6700
125000.0,2.0,100.0,True,10.0,True,150.0,250.0,2.0,6010
275000.0,3.0,180.0,True,20.0,True,80.0,195.0,3.0,6000
210000.0,4.0,150.0,True,20.0,False,0.0,220.0,2.0,6762
109000.0,4.0,138.0,True,20.0,True,130.0,150.0,2.0,4860
180000.0,5.0,235.0,False,0.0,True,300.0,300.0,2.0,6200
569000.0,3.0,283.0,True,26.0,True,1100.0,1281.0,4.0,1785
199000.0,3.0,135.0,True,40.0,False,0.0,130.0,2.0,2300
225000.0,4.0,180.0,False,0.0,True,150.0,277.0,3.0,8820
299000.0,3.0,167.0,False,0.0,False,0.0,624.0,3.0,3560
180000.0,5.0,235.0,False,0.0,True,300.0,300.0,2.0,6200
165000.0,3.0,92.0,True,20.0,True,200.0,330.0,2.0,7530
399000.0,3.0,190.0,False,0.0,True,300.0,407.0,2.0,1501
299000.0,3.0,165.0,False,0.0,False,0.0,204.0,2.0,8810
159999.0,1.0,144.0,True,57.0,False,0.0,170.0,3.0,6040
1300.0,3.0,185.0,True,33.0,True,67.0,196.0,2.0,8000
229500.0,3.0,143.0,False,0.0,True,13.0,85.0,2.0,3800
369000.0,3.0,134.0,True,30.0,True,426.0,426.0,4.0,1560
625.0,2.0,105.0,True,23.0,True,35.0,55.0,2.0,4650
219000.0,3.0,105.0,True,15.0,True,270.0,400.0,4.0,7730
384000.0,3.0,181.0,True,9.0,True,23.0,122.0,2.0,2060
330000.0,4.0,174.0,True,10.0,False,0.0,680.0,4.0,3540
219999.0,3.0,217.0,False,0.0,True,1310.0,1410.0,3.0,7134
390000.0,5.0,173.0,False,0.0,True,44.0,120.0,2.0,2100
397000.0,4.0,330.0,True,15.0,True,233.0,463.0,2.0,1650
79000.0,2.0,69.0,False,0.0,False,0.0,50.0,3.0,7100
365000.0,5.0,210.0,True,24.0,True,215.0,330.0,4.0,4050
199900.0,3.0,104.0,False,0.0,True,800.0,906.0,4.0,7160
459000.0,4.0,165.0,True,27.0,False,0.0,74.0,2.0,3290
850.0,2.0,108.0,True,16.0,True,140.0,241.0,3.0,4430
480000.0,5.0,372.0,False,0.0,False,0.0,1200.0,4.0,8560
205000.0,4.0,150.0,True,15.0,False,0.0,80.0,2.0,8370
465000.0,3.0,216.0,True,36.0,True,2825.0,2975.0,4.0,3720
295000.0,4.0,130.0,True,30.0,True,150.0,297.0,2.0,6792
1350.0,3.0,130.0,True,40.0,True,40.0,110.0,2.0,1310
210000.0,3.0,130.0,True,8.0,False,0.0,100.0,2.0,8500
320000.0,3.0,144.0,True,20.0,True,150.0,330.0,2.0,7700
275000.0,3.0,175.0,True,27.0,True,103.0,243.0,2.0,4100
1090.0,11.0,618.0,True,60.0,True,30.0,1000.0,2.0,7100
435000.0,5.0,243.0,True,38.0,True,380.0,485.0,3.0,6760
1600.0,3.0,165.0,True,50.0,False,0.0,654.0,4.0,1380
345000.0,3.0,160.0,True,40.0,True,200.0,300.0,2.0,4630
369000.0,4.0,141.0,False,0.0,False,0.0,761.0,4.0,3130
219000.0,3.0,100.0,True,20.0,True,485.0,750.0,4.0,4400
548000.0,4.0,307.0,True,55.0,True,97.0,280.0,2.0,2100
740000.0,3.0,259.0,False,0.0,False,0.0,175.0,2.0,1950
375000.0,4.0,600.0,False,0.0,False,0.0,3182.0,4.0,6950
220000.0,3.0,172.0,True,22.0,True,200.0,280.0,2.0,4800
199000.0,3.0,137.0,True,15.0,True,220.0,294.0,2.0,7712
249000.0,5.0,196.0,False,0.0,False,0.0,414.0,3.0,8900
89000.0,3.0,170.0,True,8.0,True,300.0,353.0,2.0,6040
269000.0,4.0,196.0,True,79.0,False,0.0,94.0,2.0,4860
350000.0,3.0,146.0,False,0.0,False,0.0,528.0,4.0,5190
700.0,2.0,140.0,True,44.0,True,180.0,380.0,3.0,3890
250000.0,5.0,261.0,True,10.0,False,0.0,80.0,2.0,8370
164000.0,3.0,90.0,True,24.0,False,0.0,112.0,2.0,4400
685000.0,6.0,260.0,True,50.0,True,547.0,547.0,3.0,1560
605000.0,5.0,237.0,True,27.0,False,0.0,143.0,2.0,2600
980.0,3.0,190.0,True,25.0,True,1500.0,1700.0,4.0,4130
350000.0,3.0,126.0,False,0.0,False,0.0,373.0,3.0,2610
195000.0,3.0,104.0,True,40.0,True,568.0,742.0,4.0,4450
65000.0,1.0,72.0,False,0.0,True,273.0,345.0,4.0,5540
425000.0,2.0,105.0,True,20.0,True,600.0,796.0,4.0,2950
179000.0,2.0,185.0,True,22.0,True,230.0,375.0,2.0,7012
155000.0,4.0,130.0,True,20.0,True,35.0,180.0,2.0,7340
249000.0,4.0,207.0,True,36.0,False,0.0,137.0,2.0,4630
180000.0,7.0,301.0,True,36.0,True,220.0,500.0,3.0,7300
285000.0,4.0,145.0,False,0.0,False,0.0,155.0,2.0,8434
645000.0,6.0,317.0,True,17.0,False,0.0,120.0,2.0,2000
285000.0,3.0,130.0,True,12.0,True,900.0,1104.0,4.0,5001
485000.0,5.0,346.0,False,0.0,False,0.0,1017.0,4.0,3510
260000.0,3.0,250.0,True,64.0,False,0.0,268.0,2.0,8570
185000.0,3.0,200.0,True,80.0,True,120.0,432.0,3.0,7370
175000.0,2.0,90.0,False,0.0,True,675.0,815.0,4.0,4400
369000.0,2.0,262.0,False,0.0,False,0.0,1468.0,4.0,3201
260000.0,3.0,250.0,True,64.0,False,0.0,268.0,2.0,8570
179000.0,3.0,164.0,False,0.0,False,0.0,310.0,2.0,7540
595000.0,3.0,329.0,True,25.0,True,1050.0,1667.0,4.0,3581
245000.0,3.0,84.0,False,0.0,True,800.0,923.0,4.0,4051
595000.0,6.0,321.0,True,43.0,False,0.0,160.0,2.0,2570
1100.0,3.0,140.0,False,0.0,False,0.0,154.0,2.0,8434
249999.0,2.0,123.0,True,40.0,True,580.0,1000.0,4.0,6250
285000.0,2.0,121.0,False,0.0,False,0.0,55.0,2.0,2800
225000.0,3.0,120.0,True,65.0,False,0.0,710.0,3.0,6040
525000.0,4.0,222.0,False,0.0,False,0.0,1006.0,3.0,3390
465000.0,7.0,341.0,True,20.0,True,2344.0,2525.0,4.0,7080
109999.0,2.0,162.0,False,0.0,False,0.0,85.0,2.0,7130
165000.0,2.0,115.0,True,7.0,False,0.0,170.0,2.0,7301
130000.0,2.0,163.0,True,7.0,True,100.0,204.0,3.0,6020
345428.0,3.0,175.0,False,0.0,False,0.0,473.0,3.0,8020
476000.0,4.0,246.0,False,0.0,True,215.0,1053.0,3.0,8710
180000.0,4.0,126.0,True,15.0,True,242.0,242.0,3.0,6200
215000.0,4.0,157.0,True,15.0,False,0.0,278.0,2.0,5002
299000.0,2.0,309.0,False,0.0,False,0.0,770.0,3.0,9840
159000.0,2.0,81.0,False,0.0,True,105.0,240.0,3.0,6141
331000.0,3.0,144.0,True,12.0,True,37.0,193.0,2.0,9890
249000.0,2.0,314.0,True,20.0,False,0.0,879.0,3.0,4400
445000.0,2.0,217.0,False,0.0,True,75.0,197.0,2.0,2610
331000.0,3.0,144.0,True,12.0,True,39.0,195.0,2.0,9890
349999.0,2.0,139.0,True,10.0,False,0.0,572.0,2.0,6030
279000.0,4.0,140.0,True,35.0,True,400.0,688.0,4.0,4420
319000.0,2.0,140.0,True,12.0,True,60.0,156.0,2.0,2640
351000.0,3.0,152.0,True,12.0,True,44.0,208.0,3.0,9890
70000.0,2.0,75.0,False,0.0,True,220.0,302.0,3.0,4102
595000.0,5.0,307.0,True,20.0,True,1900.0,9996.0,4.0,2960
450000.0,5.0,225.0,True,35.0,False,0.0,241.0,2.0,4100
169500.0,2.0,92.0,True,24.0,True,125.0,245.0,3.0,4480
349000.0,2.0,163.0,True,50.0,True,50.0,144.0,2.0,8310
339500.0,3.0,140.0,True,240.0,False,0.0,178.0,2.0,4040
389000.0,4.0,199.0,True,20.0,False,0.0,298.0,3.0,4671
459000.0,3.0,185.0,True,35.0,True,1000.0,1000.0,4.0,6830
378000.0,2.0,145.0,False,0.0,True,155.0,235.0,2.0,2900
650000.0,6.0,638.0,True,18.0,True,350.0,803.0,2.0,7500
299000.0,2.0,128.0,True,24.0,True,78.0,142.0,2.0,2200
125000.0,2.0,70.0,False,0.0,False,0.0,49.0,2.0,4030
249000.0,3.0,149.0,True,25.0,True,110.0,473.0,4.0,7170
499000.0,4.0,325.0,False,0.0,True,3268.0,3487.0,4.0,3530
349000.0,5.0,184.0,True,28.0,False,0.0,665.0,4.0,7110
195000.0,4.0,125.0,False,0.0,True,400.0,401.0,4.0,4870
795000.0,6.0,500.0,True,76.0,True,76.0,304.0,2.0,7500
309000.0,4.0,275.0,True,10.0,True,153.0,423.0,3.0,4630
475000.0,9.0,562.0,True,121.0,True,1598.0,1850.0,4.0,7012
80000.0,2.0,80.0,False,0.0,False,0.0,435.0,4.0,5540
199000.0,2.0,65.0,False,0.0,False,0.0,150.0,2.0,2650
365000.0,4.0,136.0,True,18.0,True,30.0,154.0,2.0,8310
249000.0,5.0,197.0,False,0.0,False,0.0,427.0,3.0,3600
495000.0,4.0,250.0,True,126.0,True,1624.0,1624.0,4.0,4800
95000.0,1.0,53.0,True,25.0,False,0.0,117.0,2.0,4120
465000.0,3.0,171.0,False,0.0,True,1017.0,1220.0,4.0,2500
2199.0,4.0,364.0,False,0.0,False,0.0,9819.0,4.0,9111
249000.0,2.0,144.0,True,22.0,True,380.0,600.0,3.0,4300
379000.0,4.0,132.0,True,25.0,True,100.0,184.0,2.0,8000
450000.0,2.0,115.0,True,12.0,False,0.0,1200.0,4.0,6700
525000.0,3.0,314.0,True,20.0,True,103.0,192.0,2.0,2600
398000.0,3.0,155.0,False,0.0,True,600.0,940.0,2.0,2930
377000.0,3.0,183.0,False,0.0,True,255.0,540.0,4.0,9550
549000.0,4.0,202.0,True,30.0,False,0.0,925.0,4.0,2920
229000.0,2.0,122.0,False,0.0,True,95.0,95.0,2.0,7700
575000.0,3.0,277.0,True,10.0,False,0.0,156.0,2.0,2900
550000.0,3.0,616.0,True,17.0,True,700.0,914.0,3.0,6980
845000.0,4.0,825.0,True,8.0,False,0.0,629.0,2.0,2020
119000.0,4.0,85.0,False,0.0,False,0.0,206.0,3.0,4030
469000.0,4.0,420.0,True,46.0,True,1200.0,1345.0,4.0,4217
489000.0,3.0,183.0,True,24.0,True,400.0,535.0,3.0,2880
899000.0,5.0,246.0,True,50.0,True,1850.0,2080.0,4.0,7500
295000.0,4.0,180.0,False,0.0,True,1217.0,1217.0,4.0,3550
575000.0,3.0,277.0,True,10.0,False,0.0,156.0,2.0,2900
255000.0,2.0,80.0,False,0.0,True,1720.0,1878.0,2.0,4400
289000.0,3.0,170.0,False,0.0,False,0.0,123.0,2.0,2300
350000.0,3.0,130.0,False,0.0,False,0.0,3541.0,4.0,5300
289000.0,3.0,150.0,False,0.0,False,0.0,1505.0,4.0,3520
1195.0,5.0,404.0,True,100.0,False,0.0,3057.0,4.0,2950
899000.0,5.0,246.0,True,50.0,True,1850.0,2080.0,4.0,7610
575000.0,3.0,277.0,True,10.0,False,0.0,156.0,2.0,2900
340000.0,4.0,250.0,False,0.0,False,0.0,139.0,3.0,5070
300000.0,4.0,152.0,False,0.0,True,417.0,630.0,4.0,7090
179000.0,3.0,146.0,True,24.0,True,397.0,535.0,2.0,4800
170000.0,3.0,175.0,True,10.0,True,96.0,222.0,2.0,9690
398000.0,2.0,208.0,False,0.0,True,174.0,312.0,2.0,3360
219500.0,3.0,95.0,True,26.0,True,75.0,200.0,3.0,4400
315000.0,4.0,160.0,True,40.0,True,300.0,555.0,4.0,7021
239000.0,3.0,201.0,True,16.0,False,0.0,320.0,2.0,7141
690000.0,4.0,350.0,True,85.0,True,1800.0,2375.0,4.0,2400
269000.0,4.0,265.0,False,0.0,True,60.0,150.0,2.0,9300
975000.0,7.0,500.0,True,100.0,True,1000.0,48751.0,4.0,7940
495000.0,4.0,161.0,True,25.0,True,200.0,241.0,2.0,8000
244500.0,2.0,95.0,True,36.0,True,250.0,307.0,2.0,4040
1100.0,3.0,134.0,True,16.0,True,53.0,154.0,2.0,3550
340000.0,2.0,182.0,True,41.0,True,500.0,1000.0,4.0,7110
348000.0,3.0,175.0,True,80.0,True,750.0,1585.0,4.0,9500
280000.0,4.0,450.0,True,60.0,True,2410.0,2410.0,4.0,6140
399900.0,2.0,130.0,False,0.0,True,600.0,879.0,4.0,2390
539500.0,5.0,265.0,False,0.0,False,0.0,865.0,4.0,3530
249000.0,4.0,214.0,False,0.0,True,217.0,312.0,3.0,4890
789000.0,8.0,236.0,False,0.0,False,0.0,59.0,3.0,2060
489000.0,4.0,176.0,False,0.0,True,400.0,548.0,3.0,2900
195000.0,3.0,230.0,True,16.0,False,0.0,300.0,2.0,6747
520000.0,4.0,230.0,True,36.0,False,0.0,115.0,2.0,8790
219000.0,3.0,180.0,True,30.0,True,700.0,1080.0,4.0,6230
579000.0,4.0,270.0,True,65.0,True,400.0,744.0,4.0,7700
658500.0,4.0,200.0,True,50.0,True,400.0,620.0,4.0,9890
2190.0,3.0,150.0,True,24.0,False,0.0,5000.0,4.0,1410
549000.0,3.0,235.0,True,80.0,False,0.0,236.0,3.0,8490
149999.0,3.0,138.0,True,15.0,True,367.0,367.0,3.0,6240
619000.0,2.0,258.0,True,20.0,True,200.0,330.0,3.0,2930
1150.0,2.0,150.0,False,0.0,True,450.0,450.0,3.0,3500
130000.0,2.0,50.0,False,0.0,False,0.0,35.0,3.0,4020
600000.0,4.0,151.0,False,0.0,False,0.0,129.0,4.0,8500
365000.0,5.0,300.0,True,25.0,True,800.0,1144.0,2.0,5620
270000.0,3.0,120.0,True,60.0,True,850.0,850.0,3.0,9700
413425.0,3.0,117.0,False,0.0,False,0.0,496.0,3.0,7160
170000.0,3.0,105.0,True,40.0,False,0.0,105.0,2.0,4101
438882.0,3.0,127.0,False,0.0,False,0.0,775.0,3.0,7160
265000.0,3.0,159.0,False,0.0,False,0.0,343.0,2.0,2850
975000.0,5.0,310.0,True,24.0,True,80.0,198.0,2.0,2018
329000.0,4.0,155.0,False,0.0,False,0.0,135.0,3.0,2180
315000.0,3.0,180.0,False,0.0,False,0.0,762.0,4.0,3583
149000.0,2.0,70.0,False,0.0,True,133.0,289.0,2.0,4040
170000.0,3.0,138.0,False,0.0,True,150.0,288.0,4.0,7910
177000.0,2.0,105.0,True,70.0,False,0.0,169.0,2.0,4400
215000.0,2.0,197.0,True,40.0,False,0.0,328.0,3.0,4610
1350.0,4.0,327.0,False,0.0,False,0.0,212.0,2.0,8000
299000.0,3.0,135.0,False,0.0,False,0.0,1000.0,4.0,5620
1395.0,4.0,280.0,False,0.0,True,2205.0,2428.0,4.0,8020
159000.0,1.0,64.0,False,0.0,False,0.0,256.0,2.0,2800
190000.0,4.0,228.0,True,145.0,True,410.0,410.0,2.0,4420
1795.0,4.0,152.0,False,0.0,False,0.0,346.0,4.0,8300
419000.0,5.0,230.0,True,40.0,True,430.0,950.0,4.0,7712
109000.0,2.0,100.0,True,45.0,False,0.0,100.0,2.0,7130
437000.0,5.0,179.0,True,53.0,True,339.0,1056.0,4.0,4821
209000.0,3.0,130.0,True,16.0,False,0.0,74.0,2.0,4420
110000.0,3.0,112.0,False,0.0,False,0.0,65.0,2.0,4800
370000.0,4.0,291.0,True,40.0,True,325.0,758.0,2.0,5060
130000.0,2.0,115.0,True,37.0,False,0.0,54.0,2.0,4020
619000.0,7.0,378.0,True,100.0,False,0.0,1000.0,4.0,7784
250000.0,2.0,136.0,True,30.0,True,156.0,276.0,3.0,3350
328000.0,3.0,146.0,True,75.0,True,210.0,312.0,3.0,9100
100000.0,2.0,120.0,False,0.0,False,0.0,50.0,2.0,6140
389000.0,3.0,198.0,True,46.0,True,451.0,951.0,4.0,9402
184900.0,2.0,95.0,True,8.0,True,22.0,94.0,2.0,4102
510000.0,7.0,340.0,False,0.0,True,1400.0,1932.0,4.0,7711
395000.0,6.0,245.0,False,0.0,False,0.0,450.0,4.0,3620
80000.0,2.0,94.0,False,0.0,True,55.0,190.0,2.0,7331
150000.0,3.0,147.0,False,0.0,False,0.0,300.0,3.0,6150
199000.0,4.0,140.0,True,20.0,True,150.0,240.0,2.0,4420
469000.0,3.0,149.0,False,0.0,False,0.0,352.0,4.0,9170
574000.0,4.0,319.0,False,0.0,True,2000.0,4000.0,4.0,3945
199000.0,3.0,124.0,True,70.0,True,320.0,390.0,3.0,4051
349000.0,3.0,280.0,False,0.0,True,567.0,1056.0,4.0,5310
129000.0,2.0,135.0,True,10.0,False,0.0,217.0,2.0,7700
199000.0,3.0,170.0,False,0.0,True,200.0,310.0,2.0,4480
349000.0,5.0,170.0,False,0.0,False,0.0,132.0,2.0,3550
325000.0,2.0,109.0,True,37.0,False,0.0,2183.0,4.0,7860
565000.0,4.0,275.0,False,0.0,False,0.0,1526.0,4.0,9990
469000.0,4.0,258.0,True,16.0,False,0.0,1266.0,4.0,9470
500.0,3.0,225.0,False,0.0,True,200.0,200.0,2.0,4910
375000.0,3.0,191.0,False,0.0,False,0.0,350.0,4.0,3650
1500.0,2.0,97.0,True,3.0,False,0.0,307.0,3.0,9700
169000.0,2.0,128.0,True,18.0,True,120.0,210.0,2.0,7700
249000.0,4.0,144.0,False,0.0,False,0.0,330.0,3.0,2310
799000.0,3.0,280.0,True,50.0,False,0.0,1055.0,4.0,1820
440000.0,3.0,195.0,True,45.0,True,700.0,771.0,4.0,4450
339000.0,3.0,140.0,True,20.0,False,0.0,668.0,2.0,4801
595000.0,3.0,250.0,False,0.0,False,0.0,129.0,2.0,9000
1350.0,4.0,152.0,True,120.0,True,1700.0,2295.0,4.0,9160
229000.0,3.0,190.0,True,40.0,True,950.0,1380.0,4.0,7530
345000.0,3.0,154.0,False,0.0,False,0.0,1085.0,4.0,1850
339500.0,4.0,185.0,True,30.0,True,300.0,783.0,4.0,4520
199000.0,4.0,150.0,True,15.0,True,103.0,209.0,2.0,6530
279000.0,5.0,364.0,True,19.0,True,155.0,350.0,2.0,3770
115000.0,2.0,100.0,True,11.0,True,50.0,170.0,2.0,7080
322000.0,3.0,281.0,False,0.0,False,0.0,1000.0,4.0,3940
185000.0,3.0,115.0,True,9.0,True,76.0,185.0,2.0,5002
1200.0,7.0,475.0,False,0.0,False,0.0,133.0,3.0,4000
1400.0,2.0,178.0,False,0.0,False,0.0,562.0,3.0,9190
259000.0,2.0,123.0,False,0.0,False,0.0,95.0,2.0,2850
295000.0,1.0,240.0,False,0.0,False,0.0,1687.0,3.0,5370
275000.0,3.0,130.0,True,30.0,False,0.0,175.0,4.0,7190
759000.0,5.0,400.0,False,0.0,False,0.0,10900.0,4.0,3980
114500.0,2.0,208.0,True,100.0,False,0.0,135.0,2.0,4800
1200.0,5.0,300.0,True,85.0,True,260.0,1510.0,4.0,2540
375000.0,5.0,200.0,False,0.0,False,0.0,537.0,4.0,9190
449000.0,3.0,177.0,False,0.0,False,0.0,730.0,4.0,4630
639500.0,3.0,244.0,False,0.0,False,0.0,732.0,4.0,3930
350000.0,4.0,174.0,True,6.0,False,0.0,435.0,2.0,4860
99000.0,3.0,101.0,True,18.0,False,0.0,130.0,2.0,7070
499000.0,3.0,256.0,False,0.0,True,108.0,180.0,2.0,2550
499000.0,6.0,195.0,False,0.0,False,0.0,77.0,2.0,2000
315000.0,3.0,135.0,True,28.0,True,254.0,254.0,2.0,4460
479000.0,3.0,190.0,False,0.0,True,18.0,73.0,2.0,9000
379000.0,4.0,221.0,True,60.0,True,1723.0,1846.0,4.0,4217
175000.0,2.0,202.0,False,0.0,True,150.0,617.0,4.0,8760
351000.0,3.0,171.0,True,9.0,True,15.0,195.0,2.0,9890
375000.0,3.0,141.0,False,0.0,True,1780.0,1780.0,4.0,2230
499000.0,5.0,195.0,False,0.0,False,0.0,77.0,2.0,2018
195000.0,2.0,115.0,False,0.0,False,0.0,60.0,2.0,9170
259000.0,3.0,120.0,False,0.0,True,65.0,135.0,2.0,4000
257000.0,3.0,136.0,False,0.0,True,105.0,192.0,3.0,8800
499000.0,5.0,195.0,False,0.0,False,0.0,77.0,2.0,2018
298000.0,4.0,144.0,False,0.0,False,0.0,97.0,2.0,2660
356000.0,3.0,174.0,True,9.0,True,15.0,198.0,3.0,9890
359000.0,3.0,145.0,True,600.0,True,260.0,600.0,4.0,7520
219000.0,3.0,110.0,False,0.0,True,32.0,102.0,2.0,9140
850.0,3.0,125.0,True,26.0,True,74.0,74.0,2.0,4040
130000.0,3.0,149.0,False,0.0,False,0.0,152.0,3.0,7170
499000.0,6.0,195.0,False,0.0,False,0.0,77.0,2.0,2018
345000.0,2.0,110.0,False,0.0,False,0.0,100.0,2.0,2800
356000.0,3.0,174.0,True,9.0,True,15.0,198.0,2.0,9890
185000.0,3.0,75.0,False,0.0,False,0.0,50.0,3.0,4000
149000.0,3.0,137.0,True,14.0,False,0.0,156.0,2.0,7340
1550.0,24.0,507.0,False,0.0,False,0.0,530.0,2.0,5000
499000.0,5.0,195.0,False,0.0,False,0.0,77.0,2.0,2018
361000.0,3.0,176.0,True,9.0,True,15.0,200.0,2.0,9890
3150.0,5.0,443.0,False,0.0,False,0.0,1508.0,4.0,2020
359000.0,4.0,140.0,True,30.0,True,90.0,184.0,2.0,2950
368000.0,3.0,181.0,True,17.0,True,167.0,244.0,2.0,2845
1350.0,5.0,280.0,True,6.0,False,0.0,85.0,2.0,8370
386000.0,3.0,197.0,True,10.0,True,16.0,223.0,3.0,9890
795.0,3.0,133.0,False,0.0,False,0.0,85.0,2.0,6120
389000.0,5.0,200.0,True,21.0,True,120.0,360.0,3.0,2990
1095.0,3.0,281.0,True,18.0,False,0.0,130.0,2.0,2000
349000.0,5.0,159.0,True,35.0,True,85.0,284.0,3.0,9900
445000.0,3.0,160.0,True,25.0,True,65.0,150.0,2.0,2180
385000.0,4.0,149.0,True,25.0,True,15.0,295.0,3.0,9031
450000.0,7.0,491.0,True,34.0,True,1101.0,1101.0,4.0,9880
439000.0,7.0,205.0,True,12.0,True,26.0,88.0,2.0,2000
459000.0,3.0,185.0,True,47.0,True,1821.0,2192.0,3.0,9451
245000.0,3.0,120.0,True,10.0,True,400.0,626.0,2.0,7160
220000.0,3.0,267.0,True,15.0,False,0.0,505.0,3.0,7060
285000.0,3.0,267.0,True,15.0,False,0.0,685.0,3.0,7060
599000.0,6.0,400.0,True,30.0,True,4000.0,4791.0,4.0,4500
649000.0,6.0,355.0,False,0.0,False,0.0,2703.0,4.0,3665
1375.0,5.0,180.0,False,0.0,False,0.0,145.0,2.0,8300
229000.0,3.0,142.0,False,0.0,False,0.0,354.0,3.0,8480
159500.0,5.0,200.0,True,20.0,True,1250.0,1694.0,3.0,4540
1995.0,4.0,770.0,False,0.0,False,0.0,3680.0,4.0,3630
86000.0,2.0,140.0,False,0.0,False,0.0,210.0,3.0,7011
369000.0,2.0,139.0,True,23.0,True,400.0,800.0,4.0,2880
169000.0,4.0,150.0,True,9.0,False,0.0,57.0,2.0,4800
800.0,3.0,136.0,True,28.0,False,0.0,474.0,3.0,9900
429000.0,5.0,252.0,False,0.0,True,35.0,140.0,2.0,8000
130000.0,1.0,70.0,True,5.0,True,50.0,122.0,3.0,4041
895.0,1.0,94.0,True,50.0,False,0.0,135.0,2.0,9080
1990.0,13.0,620.0,True,110.0,False,0.0,300.0,3.0,2060
445000.0,4.0,155.0,True,15.0,True,680.0,830.0,4.0,9473
237000.0,3.0,267.0,True,70.0,False,0.0,630.0,2.0,4470
325000.0,4.0,140.0,False,0.0,False,0.0,528.0,4.0,2560
345000.0,4.0,197.0,True,30.0,True,318.0,718.0,3.0,4500
269000.0,3.0,150.0,True,45.0,True,288.0,373.0,3.0,9130
339000.0,4.0,128.0,False,0.0,True,140.0,224.0,2.0,2070
