Unnamed: 0,To rent,To sell,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of the terrace,Garden,Area of the garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building,zipcode,type,price_per_sq_m,region
10304032,False,True,599000.0,4.0,318.0,True,False,False,True,37.0,False,0.0,1103.0,1103.0,4.0,False,Excellentétat,3390,Bienexceptionnel,543.064369900272,Flanders
10053381,False,True,250000.0,2.0,97.0,True,False,False,True,50.0,False,0.0,472.0,472.0,4.0,False,Excellentétat,6044,Maison,529.6610169491526,Wallonia
10053776,False,True,250000.0,3.0,270.0,True,False,False,False,0.0,False,0.0,850.0,850.0,2.0,False,Bon,3870,Immeublemixte,294.11764705882354,Flanders
10304070,False,True,299000.0,4.0,239.0,False,False,False,False,0.0,False,0.0,108.0,108.0,2.0,False,Bon,4000,Immeuble,2768.5185185185187,Wallonia
10054442,False,True,129000.0,3.0,120.0,True,False,False,False,0.0,True,40.0,112.0,112.0,2.0,False,Bon,7700,Maison,1151.7857142857142,Wallonia
10054482,False,True,375000.0,3.0,179.0,True,False,False,False,0.0,True,305.0,475.0,475.0,3.0,False,Àrafraîchir,2880,Maison,789.4736842105264,Flanders
10304080,False,True,250000.0,2.0,115.0,True,False,False,True,7.0,False,0.0,80.0,80.0,2.0,False,Bon,1457,Maison,3125.0,Brussels
10055136,False,True,199000.0,2.0,125.0,True,False,False,False,0.0,True,34.0,138.0,138.0,2.0,False,Àrafraîchir,2300,Maison,1442.0289855072465,Flanders
10055333,False,True,165000.0,2.0,110.0,True,False,False,False,0.0,False,0.0,1313.0,1313.0,2.0,False,Bon,6224,Maison,125.66641279512567,Wallonia
10055704,False,True,419999.0,2.0,165.0,True,False,True,True,35.0,True,890.0,1004.0,1004.0,4.0,False,Excellentétat,7822,Maison,418.3256972111554,Wallonia
10304297,False,True,429000.0,4.0,310.0,True,False,False,False,0.0,True,1500.0,1500.0,1500.0,4.0,False,Àrénover,2570,Villa,286.0,Flanders
10055754,False,True,369000.0,4.0,211.0,True,False,False,True,50.0,True,300.0,680.0,680.0,4.0,False,Bon,2322,Maison,542.6470588235294,Flanders
10055874,False,True,169000.0,3.0,130.0,True,False,False,True,15.0,True,135.0,323.0,323.0,2.0,False,Bon,4430,Maison,523.2198142414861,Wallonia
10055875,False,True,225000.0,2.0,130.0,True,False,False,True,16.0,True,70.0,137.0,137.0,2.0,False,Excellentétat,4030,Maison,1642.3357664233577,Wallonia
10304461,False,True,139000.0,2.0,90.0,False,False,False,True,11.0,True,48.0,95.0,95.0,2.0,False,Àrafraîchir,4560,Maison,1463.157894736842,Wallonia
10304462,False,True,295000.0,4.0,140.0,True,False,False,True,17.0,True,546.0,641.0,641.0,4.0,False,Àrafraîchir,4600,Maison,460.21840873634943,Wallonia
10056580,False,True,1450.0,17.0,580.0,True,False,True,True,40.0,True,1748.0,1348.0,1348.0,4.0,False,Bon,2970,Immeublemixte,1.07566765578635,Flanders
10056581,False,True,279000.0,3.0,190.0,True,False,False,False,0.0,True,62.0,238.0,238.0,2.0,False,Bon,2200,Maison,1172.2689075630253,Flanders
10056587,False,True,315000.0,2.0,165.0,True,False,False,True,24.0,False,0.0,214.0,214.0,4.0,False,Bon,2870,Maison,1471.96261682243,Flanders
10304559,False,True,239000.0,3.0,90.0,True,False,True,False,0.0,False,0.0,558.0,558.0,4.0,False,Bon,3600,Maison,428.31541218637994,Flanders
10057470,False,True,549000.0,3.0,200.0,True,False,False,True,35.0,True,700.0,1182.0,1182.0,4.0,False,Bon,1730,Villa,464.46700507614213,Brussels
10304728,False,True,378000.0,3.0,145.0,True,False,False,False,0.0,False,0.0,945.0,945.0,3.0,False,Àrafraîchir,1650,Maison,400.0,Brussels
10304732,False,True,688000.0,4.0,200.0,True,False,True,True,20.0,True,1000.0,1309.0,1309.0,4.0,False,Fraîchementrénové,1731,Villa,525.5920550038197,Brussels
10058915,False,True,165000.0,2.0,105.0,True,False,False,True,10.0,True,30.0,146.0,146.0,2.0,False,Bon,7700,Maison,1130.13698630137,Wallonia
10304754,False,True,375000.0,3.0,210.0,True,True,False,True,35.0,True,60.0,320.0,320.0,3.0,False,Excellentétat,4340,Maison,1171.875,Wallonia
10058988,False,True,259000.0,5.0,247.0,True,False,False,False,0.0,False,0.0,99.0,99.0,2.0,False,Àrafraîchir,3800,Maison,2616.161616161616,Flanders
10304797,False,True,179000.0,7.0,197.0,True,False,False,False,0.0,False,0.0,114.0,114.0,3.0,False,Àrafraîchir,6852,Maison,1570.1754385964912,Wallonia
10060592,False,True,450000.0,3.0,233.0,True,False,False,False,0.0,False,0.0,1000.0,1000.0,4.0,False,Bon,6210,Maison,450.0,Wallonia
10304837,False,True,80000.0,3.0,122.0,False,False,False,True,25.0,False,0.0,95.0,95.0,2.0,False,Àrénover,7160,Maison,842.1052631578947,Wallonia
10304838,False,True,270000.0,4.0,313.0,True,False,True,True,30.0,True,200.0,334.0,334.0,2.0,False,Bon,7130,Maison,808.3832335329341,Wallonia
10061754,False,True,570000.0,3.0,280.0,True,False,False,True,40.0,False,0.0,1342.0,1342.0,3.0,False,Àrafraîchir,1880,Bungalow,424.7391952309985,Brussels
10062014,False,True,170000.0,3.0,120.0,True,False,False,True,56.0,False,0.0,130.0,130.0,3.0,False,Excellentétat,6000,Maison,1307.6923076923076,Wallonia
10304958,False,True,239000.0,4.0,151.0,True,False,False,True,12.0,True,130.0,273.0,273.0,2.0,False,Bon,4820,Maison,875.4578754578755,Wallonia
10062955,False,True,395000.0,4.0,203.0,True,False,False,True,20.0,True,600.0,712.0,712.0,4.0,False,Bon,4052,Villa,554.7752808988764,Wallonia
10062964,False,True,375000.0,2.0,230.0,True,False,False,True,25.0,True,170.0,417.0,417.0,2.0,False,Bon,1760,Immeublemixte,899.2805755395683,Brussels
10062965,False,True,375000.0,2.0,230.0,True,False,False,True,25.0,True,170.0,417.0,417.0,2.0,False,Bon,1760,Maison,899.2805755395683,Brussels
10064486,False,True,349000.0,3.0,152.0,True,False,False,True,60.0,True,355.0,493.0,493.0,2.0,False,Àrénover,2930,Maisonbel-étage,707.9107505070994,Flanders
10064522,False,True,249000.0,2.0,110.0,True,False,False,True,16.0,True,100.0,324.0,324.0,3.0,False,Fraîchementrénové,3890,Maison,768.5185185185185,Flanders
10064790,False,True,139000.0,2.0,120.0,True,False,False,True,60.0,True,120.0,189.0,189.0,2.0,False,Bon,6030,Maison,735.4497354497355,Wallonia
10305116,False,True,425000.0,4.0,162.0,True,False,False,True,14.0,True,350.0,722.0,722.0,4.0,False,Àrénover,1332,Villa,588.6426592797784,Brussels
10305161,False,True,315000.0,3.0,173.0,True,False,False,True,18.0,True,241.0,281.0,281.0,2.0,False,Excellentétat,7061,Maison,1120.9964412811387,Wallonia
10065388,False,True,750000.0,4.0,200.0,True,False,False,True,20.0,True,85.0,210.0,210.0,2.0,False,Bon,1150,Maison,3571.4285714285716,Brussels
10305257,False,True,550000.0,5.0,800.0,True,False,False,False,0.0,True,2310.0,2310.0,2310.0,3.0,False,Àrafraîchir,5640,Maison,238.0952380952381,Wallonia
10305259,False,True,199500.0,2.0,130.0,True,False,False,True,15.0,False,0.0,127.0,127.0,3.0,False,Fraîchementrénové,5070,Maison,1570.8661417322835,Wallonia
10305264,False,True,174800.0,2.0,143.0,True,False,False,False,0.0,True,200.0,360.0,360.0,3.0,False,Àrafraîchir,5070,Maison,485.55555555555554,Wallonia
10305268,False,True,254000.0,3.0,160.0,True,False,False,False,0.0,True,600.0,700.0,700.0,3.0,False,Àrénover,1457,Maison,362.85714285714283,Brussels
10305279,False,True,199500.0,2.0,130.0,True,False,False,True,15.0,False,0.0,127.0,127.0,3.0,False,Fraîchementrénové,5070,Immeuble,1570.8661417322835,Wallonia
10305284,False,True,174800.0,2.0,143.0,True,False,False,False,0.0,True,200.0,360.0,360.0,3.0,False,Àrafraîchir,5070,Immeublemixte,485.55555555555554,Wallonia
10066445,False,True,349000.0,5.0,203.0,True,False,False,False,0.0,True,100.0,247.0,247.0,3.0,False,Excellentétat,3890,Maison,1412.9554655870445,Flanders
10066742,False,True,199000.0,2.0,70.0,True,False,False,True,22.0,False,0.0,55.0,55.0,2.0,False,Excellentétat,1850,Maison,3618.181818181818,Brussels
10070101,False,True,314500.0,4.0,225.0,True,False,False,False,0.0,False,0.0,1760.0,1760.0,4.0,False,Àrénover,7801,Maison,178.6931818181818,Wallonia
10070432,False,True,420000.0,5.0,1500.0,True,False,False,False,0.0,False,0.0,763.0,763.0,3.0,False,Àrénover,6750,Immeublemixte,550.4587155963303,Wallonia
10305584,False,True,360000.0,2.0,125.0,True,False,False,True,29.0,True,597.0,753.0,753.0,4.0,False,Bon,1480,Bungalow,478.0876494023904,Brussels
10070972,False,True,3150.0,5.0,443.0,False,False,False,False,0.0,False,0.0,1508.0,1508.0,4.0,False,Àrénover,2020,Villa,2.0888594164456236,Flanders
10071795,False,True,249000.0,4.0,180.0,True,False,False,False,0.0,False,0.0,80.0,80.0,2.0,False,Bon,4000,Immeuble,3112.5,Wallonia
10072069,False,True,250000.0,4.0,180.0,True,False,False,True,50.0,True,285.0,568.0,568.0,3.0,True,Àrénover,6724,Maison,440.14084507042253,Wallonia
10072218,False,True,125000.0,2.0,100.0,True,False,False,True,10.0,True,100.0,180.0,180.0,3.0,False,Bon,7080,Maison,694.4444444444445,Wallonia
10072815,False,True,105000.0,2.0,105.0,True,False,False,False,0.0,False,0.0,69.0,69.0,2.0,False,Bon,8930,Maison,1521.7391304347825,Brussels
10073905,False,True,1250.0,4.0,564.0,True,False,False,True,40.0,False,0.0,1798.0,1798.0,4.0,True,Excellentétat,2330,Villa,0.6952169076751946,Flanders
10073989,False,True,275000.0,4.0,200.0,True,False,False,True,42.0,False,0.0,460.0,460.0,3.0,False,Bon,6880,Maison,597.8260869565217,Wallonia
10074381,False,True,379000.0,3.0,273.0,True,False,False,False,0.0,False,0.0,82.0,82.0,2.0,False,Àrénover,1190,Maisonbel-étage,4621.951219512195,Brussels
10305813,False,True,375000.0,4.0,155.0,True,False,False,True,38.0,False,0.0,777.0,777.0,4.0,False,Excellentétat,5310,Villa,482.6254826254826,Wallonia
10075177,False,True,145500.0,3.0,105.0,True,False,False,True,12.0,True,25.0,138.0,138.0,3.0,False,Àrafraîchir,4032,Maison,1054.3478260869565,Wallonia
10305842,False,True,439000.0,4.0,160.0,True,False,False,False,0.0,True,170.0,346.0,346.0,3.0,False,Bon,2540,Maison,1268.78612716763,Flanders
10075624,False,True,320000.0,3.0,199.0,True,False,False,False,0.0,False,0.0,500.0,500.0,3.0,False,Bon,3545,Immeublemixte,640.0,Flanders
10305958,False,True,670000.0,5.0,244.0,True,False,False,True,33.0,True,700.0,1392.0,1392.0,4.0,False,Excellentétat,1420,Maison,481.32183908045977,Brussels
10075629,False,True,695000.0,6.0,320.0,True,False,False,False,0.0,True,7033.0,7033.0,7033.0,3.0,False,Àrénover,3793,Ferme,98.8198492819565,Flanders
10305998,False,True,845000.0,4.0,440.0,True,False,False,False,0.0,False,0.0,566.0,566.0,3.0,False,Bon,3078,Maison,1492.9328621908128,Flanders
10306026,False,True,295000.0,4.0,190.0,True,False,False,False,0.0,True,216.0,480.0,480.0,3.0,False,Àrénover,8700,Maison,614.5833333333334,Brussels
10306065,False,True,375000.0,4.0,214.0,True,False,False,True,11.0,True,126.0,190.0,190.0,2.0,False,Excellentétat,2660,Maison,1973.6842105263158,Flanders
10306066,False,True,310000.0,3.0,135.0,True,False,False,True,14.0,True,270.0,320.0,320.0,4.0,False,Bon,4470,Villa,968.75,Wallonia
10078388,False,True,500000.0,8.0,485.0,False,False,False,False,0.0,False,0.0,140.0,140.0,2.0,False,Àrénover,6000,Immeuble,3571.4285714285716,Wallonia
10079194,False,True,229000.0,2.0,180.0,True,False,False,True,30.0,False,0.0,331.0,331.0,2.0,False,Bon,6880,Maison,691.8429003021148,Wallonia
10079759,False,True,218000.0,2.0,156.0,True,False,False,False,0.0,False,0.0,380.0,380.0,2.0,False,Àrénover,3800,Maison,573.6842105263158,Flanders
10079760,False,True,329000.0,3.0,206.0,True,False,False,False,0.0,False,0.0,285.0,285.0,3.0,False,Àrafraîchir,2530,Maison,1154.3859649122808,Flanders
10080317,False,True,645000.0,4.0,320.0,False,False,False,True,4.0,False,0.0,320.0,320.0,2.0,False,Àrénover,1070,Maison,2015.625,Brussels
10081973,False,True,265000.0,2.0,141.0,True,False,False,False,0.0,False,0.0,725.0,725.0,4.0,False,Fraîchementrénové,6200,Maison,365.51724137931035,Wallonia
10082065,False,True,359000.0,2.0,120.0,True,False,False,True,25.0,True,55.0,190.0,190.0,3.0,False,Bon,2950,Maison,1889.4736842105262,Flanders
10082190,False,True,269000.0,3.0,140.0,True,False,False,False,0.0,False,0.0,1354.0,1354.0,4.0,False,Àrénover,3890,Maison,198.67060561299851,Flanders
10082532,False,True,795000.0,5.0,200.0,True,False,False,True,11.0,True,150.0,360.0,360.0,3.0,False,Bon,1950,Maison,2208.3333333333335,Brussels
10082533,False,True,795000.0,5.0,200.0,True,False,False,True,11.0,True,150.0,360.0,360.0,3.0,False,Bon,1150,Maison,2208.3333333333335,Brussels
10082840,False,True,180000.0,5.0,185.0,True,False,False,False,0.0,False,0.0,50.0,50.0,2.0,False,Bon,7130,Maison,3600.0,Wallonia
10083513,False,True,329000.0,3.0,145.0,True,False,False,True,30.0,False,0.0,100.0,100.0,2.0,False,Fraîchementrénové,2830,Maison,3290.0,Flanders
10083522,False,True,250000.0,4.0,240.0,True,False,False,False,0.0,True,20.0,196.0,196.0,2.0,False,Àrafraîchir,4540,Maison,1275.5102040816328,Wallonia
10085981,False,True,329000.0,3.0,165.0,True,False,False,True,50.0,True,250.0,371.0,371.0,3.0,False,Excellentétat,6140,Maison,886.7924528301887,Wallonia
10086026,False,True,625000.0,4.0,250.0,True,False,False,True,60.0,True,6540.0,6540.0,6540.0,4.0,False,Bon,6760,Bienexceptionnel,95.565749235474,Wallonia
10086028,False,True,625000.0,4.0,250.0,True,False,False,True,60.0,True,6540.0,6540.0,6540.0,4.0,False,Bon,6760,Maison,95.565749235474,Wallonia
10086029,False,True,625000.0,4.0,250.0,True,False,False,True,60.0,True,6540.0,6540.0,6540.0,4.0,False,Bon,6760,Autresbiens,95.565749235474,Wallonia
10086241,False,True,335000.0,6.0,263.0,True,True,False,False,0.0,False,0.0,141.0,141.0,2.0,False,Fraîchementrénové,6061,Maison,2375.886524822695,Wallonia
10087294,False,True,399000.0,4.0,215.0,True,False,False,True,40.0,False,0.0,3882.0,3882.0,4.0,False,Àrénover,1300,Maison,102.7820710973725,Brussels
10087743,False,True,180000.0,5.0,185.0,True,False,False,False,0.0,False,0.0,50.0,50.0,2.0,False,Bon,7130,Immeuble,3600.0,Wallonia
10087923,False,True,480000.0,4.0,160.0,True,False,False,True,25.0,True,500.0,637.0,637.0,4.0,False,Àrafraîchir,1420,Villa,753.5321821036107,Brussels
10088645,False,True,1249.0,3.0,560.0,True,False,False,True,15.0,True,117.0,680.0,680.0,2.0,False,Bon,2840,Immeublemixte,1.8367647058823529,Flanders
10089527,False,True,595000.0,5.0,228.0,True,False,False,False,0.0,False,0.0,110.0,110.0,2.0,False,Bon,3800,Maison,5409.090909090909,Flanders
10089542,False,True,399000.0,4.0,175.0,True,False,False,False,0.0,True,180.0,495.0,495.0,2.0,False,Àrénover,2980,Maison,806.060606060606,Flanders
10089741,False,True,260000.0,3.0,319.0,True,False,False,False,0.0,False,0.0,1188.0,1188.0,3.0,False,Bon,3800,Maison,218.85521885521885,Flanders
10090128,False,True,105000.0,3.0,122.0,True,False,False,False,0.0,False,0.0,60.0,60.0,2.0,False,Bon,7700,Maison,1750.0,Wallonia
10090762,False,True,950000.0,6.0,317.0,True,True,False,True,100.0,True,2728.0,2928.0,2928.0,4.0,True,Excellentétat,5530,Bienexceptionnel,324.4535519125683,Wallonia
10092216,False,True,220000.0,2.0,115.0,True,False,False,False,0.0,True,40.0,128.0,128.0,3.0,False,Bon,1480,Maison,1718.75,Brussels
10092474,False,True,249000.0,3.0,81.0,True,False,False,True,30.0,True,1000.0,1236.0,1236.0,4.0,False,Bon,5300,Maison,201.45631067961165,Wallonia
10092477,False,True,334000.0,3.0,81.0,True,False,False,True,30.0,True,1920.0,2157.0,2157.0,4.0,False,Bon,5300,Maison,154.84469170143717,Wallonia
10092899,False,True,519000.0,4.0,256.0,True,False,False,True,58.0,True,150.0,312.0,312.0,2.0,False,Excellentétat,1730,Immeuble,1663.4615384615386,Brussels
10092949,False,True,369000.0,3.0,118.0,True,False,False,False,0.0,False,0.0,400.0,400.0,2.0,False,Bon,9320,Maison,922.5,Flanders
10093269,False,True,675000.0,3.0,220.0,True,False,True,True,30.0,True,400.0,841.0,841.0,4.0,False,Bon,1852,Villa,802.615933412604,Brussels
10093372,False,True,249000.0,3.0,165.0,True,False,False,False,0.0,True,145.0,207.0,207.0,2.0,False,Bon,2300,Maison,1202.8985507246377,Flanders
10094674,False,True,498000.0,3.0,375.0,True,False,True,False,0.0,True,175.0,424.0,424.0,2.0,False,Excellentétat,2440,Maison,1174.5283018867924,Flanders
10094748,False,True,549000.0,4.0,150.0,True,False,False,True,13.0,True,31.0,156.0,156.0,2.0,False,Bon,1932,Maison,3519.230769230769,Brussels
10094760,False,True,475000.0,5.0,180.0,True,False,False,True,48.0,True,1748.0,1883.0,1883.0,4.0,False,Àrénover,1390,Villa,252.25703664365375,Brussels
10094798,False,True,280000.0,4.0,140.0,True,False,False,True,87.0,True,1440.0,1532.0,1532.0,4.0,False,Bon,7021,Maison,182.76762402088772,Wallonia
10096612,False,True,485000.0,3.0,200.0,True,False,False,True,30.0,True,200.0,511.0,511.0,4.0,False,Excellentétat,1731,Maison,949.119373776908,Brussels
10096824,False,True,259000.0,5.0,230.0,True,False,False,True,59.0,True,115.0,331.0,331.0,2.0,False,Bon,4102,Maisondemaître,782.477341389728,Wallonia
10096848,False,True,249000.0,3.0,155.0,True,False,False,True,20.0,False,0.0,237.0,237.0,2.0,False,Bon,4030,Maison,1050.632911392405,Wallonia
10097064,False,True,550000.0,6.0,308.0,True,False,False,True,20.0,True,2882.0,3225.0,3225.0,3.0,False,Bon,6230,Bienexceptionnel,170.54263565891472,Wallonia
10097129,False,True,79000.0,2.0,48.0,True,True,False,True,10.0,False,0.0,42.0,42.0,3.0,False,Bon,5541,Bungalow,1880.952380952381,Wallonia
10097133,False,True,235000.0,3.0,180.0,True,False,False,True,30.0,True,170.0,350.0,350.0,3.0,False,Bon,7050,Maison,671.4285714285714,Wallonia
10097149,False,True,595000.0,4.0,382.0,True,False,False,False,0.0,True,713.0,840.0,840.0,3.0,False,Fraîchementrénové,4821,Maison,708.3333333333334,Wallonia
10097802,False,True,175000.0,3.0,100.0,False,False,False,True,20.0,True,40.0,190.0,190.0,2.0,False,Àrafraîchir,4460,Maison,921.0526315789474,Wallonia
10097858,False,True,320000.0,4.0,250.0,True,False,False,False,0.0,False,0.0,260.0,260.0,2.0,False,Excellentétat,6041,Maison,1230.7692307692307,Wallonia
10097983,False,True,172000.0,3.0,134.0,True,False,False,True,16.0,True,16.0,100.0,100.0,2.0,False,Àrafraîchir,9300,Maison,1720.0,Flanders
10098812,False,True,329000.0,5.0,247.0,True,False,False,False,0.0,True,65.0,160.0,160.0,2.0,False,Àrafraîchir,2830,Maisondemaître,2056.25,Flanders
10099204,False,True,259000.0,3.0,150.0,True,False,False,True,30.0,True,200.0,350.0,350.0,2.0,False,Excellentétat,9600,Maison,740.0,Flanders
10099301,False,True,1295.0,6.0,689.0,True,False,False,True,60.0,False,0.0,11168.0,11168.0,4.0,True,Bon,2950,Villa,0.11595630372492836,Flanders
10099602,False,True,149999.0,3.0,112.0,True,False,False,True,14.0,False,0.0,75.0,75.0,3.0,False,Bon,6060,Maison,1999.9866666666667,Wallonia
10099941,False,True,950000.0,2.0,266.0,True,False,False,True,34.0,False,0.0,1143.0,1143.0,4.0,True,Bon,7812,Maison,831.1461067366579,Wallonia
10100450,False,True,349000.0,3.0,157.0,True,False,False,True,8.0,False,0.0,70.0,70.0,2.0,False,Bon,1070,Maison,4985.714285714285,Brussels
10100713,False,True,210000.0,4.0,103.0,False,False,False,False,0.0,False,0.0,50.0,50.0,2.0,False,Àrafraîchir,2060,Maison,4200.0,Flanders
10100998,False,True,305000.0,3.0,139.0,True,False,False,False,0.0,False,0.0,1780.0,1780.0,4.0,False,Bon,3271,Maison,171.34831460674158,Flanders
10101263,False,True,215000.0,4.0,200.0,True,False,False,False,0.0,True,154.0,270.0,270.0,2.0,False,Bon,7090,Maison,796.2962962962963,Wallonia
10102472,False,True,395000.0,5.0,400.0,True,False,True,True,28.0,True,450.0,660.0,660.0,2.0,True,Bon,7000,Maison,598.4848484848485,Wallonia
10102510,False,True,395000.0,5.0,400.0,True,False,True,True,28.0,True,450.0,660.0,660.0,2.0,True,Àrafraîchir,7000,Autresbiens,598.4848484848485,Wallonia
10102514,False,True,169000.0,2.0,60.0,True,False,False,False,0.0,False,0.0,135.0,135.0,3.0,False,Bon,8610,Maison,1251.851851851852,Brussels
10104076,False,True,995000.0,4.0,260.0,True,False,False,True,20.0,True,420.0,590.0,590.0,4.0,False,Fraîchementrénové,1970,Maison,1686.4406779661017,Brussels
10104698,False,True,595000.0,3.0,275.0,True,False,False,False,0.0,False,0.0,1000.0,1000.0,4.0,False,Bon,2870,Villa,595.0,Flanders
10104723,False,True,520000.0,4.0,358.0,True,False,False,True,40.0,False,0.0,196.0,196.0,2.0,False,Àrénover,1200,Maison,2653.061224489796,Brussels
10106249,False,True,69000.0,2.0,130.0,False,False,False,False,0.0,False,0.0,151.0,151.0,3.0,False,Àrénover,7134,Maison,456.95364238410593,Wallonia
10106415,False,True,229000.0,4.0,130.0,True,False,False,True,20.0,True,60.0,319.0,319.0,3.0,False,Bon,4101,Maison,717.8683385579938,Wallonia
10107752,False,True,650000.0,5.0,200.0,True,False,False,True,15.0,True,110.0,220.0,220.0,2.0,False,Àrafraîchir,1150,Maison,2954.5454545454545,Brussels
10107868,False,True,279000.0,2.0,118.0,True,False,False,True,20.0,True,148.0,290.0,290.0,2.0,False,Bon,2950,Maison,962.0689655172414,Flanders
10108217,False,True,265000.0,3.0,140.0,True,False,False,True,12.0,True,180.0,216.0,216.0,2.0,False,Bon,1480,Maison,1226.851851851852,Brussels
10108227,False,True,330000.0,2.0,198.0,True,False,False,False,0.0,False,0.0,7099.0,7099.0,3.0,False,Bon,7911,Maison,46.48542048175799,Wallonia
10108593,False,True,249000.0,3.0,231.0,True,False,False,True,21.0,False,0.0,214.0,214.0,2.0,False,Àrafraîchir,8793,Maison,1163.5514018691588,Brussels
10108773,False,True,1100.0,3.0,475.0,True,False,False,False,0.0,False,0.0,220.0,220.0,3.0,False,Excellentétat,1180,Immeublemixte,5.0,Brussels
10108774,False,True,1295.0,5.0,596.0,True,False,False,False,0.0,False,0.0,2831.0,2831.0,4.0,False,Excellentétat,3960,Villa,0.4574355351465913,Flanders
10110015,False,True,94999.0,3.0,123.0,True,False,False,False,0.0,True,256.0,289.0,289.0,2.0,False,Bon,6061,Maison,328.71626297577853,Wallonia
10110132,False,True,800000.0,15.0,750.0,True,False,False,True,30.0,True,5000.0,5792.0,5792.0,4.0,False,Fraîchementrénové,4987,Immeuble,138.12154696132598,Wallonia
10110325,False,True,547000.0,2.0,404.0,True,False,False,True,200.0,True,355.0,575.0,575.0,4.0,False,Excellentétat,3770,Maison,951.304347826087,Flanders
10110712,False,True,280000.0,4.0,160.0,True,False,False,True,20.0,True,450.0,739.0,739.0,3.0,False,Àrafraîchir,1460,Maison,378.8903924221922,Brussels
10111273,False,True,2575.0,8.0,880.0,True,False,True,False,0.0,False,0.0,399.0,399.0,2.0,False,Bon,2018,Maisondemaître,6.453634085213032,Flanders
10111274,False,True,2575.0,8.0,880.0,True,False,True,False,0.0,False,0.0,399.0,399.0,2.0,False,Bon,2600,Maisondemaître,6.453634085213032,Flanders
10112266,False,True,315000.0,3.0,130.0,True,False,False,True,30.0,True,200.0,355.0,355.0,3.0,False,Excellentétat,5060,Maison,887.3239436619718,Wallonia
10112334,False,True,495000.0,5.0,224.0,True,False,True,True,40.0,True,350.0,520.0,520.0,2.0,False,Bon,1780,Maison,951.9230769230769,Brussels
10112650,False,True,290000.0,4.0,230.0,True,False,False,True,16.0,True,130.0,260.0,260.0,2.0,False,Excellentétat,6001,Bienexceptionnel,1115.3846153846155,Wallonia
10112849,False,True,429000.0,3.0,176.0,True,True,True,True,40.0,True,400.0,831.0,831.0,3.0,False,Fraîchementrénové,2221,Maison,516.2454873646209,Flanders
10113686,False,True,85000.0,3.0,123.0,False,False,False,False,0.0,True,100.0,216.0,216.0,2.0,False,Àrénover,6951,Maison,393.51851851851853,Wallonia
10113722,False,True,295000.0,2.0,151.0,True,False,False,False,0.0,True,20.0,141.0,141.0,2.0,False,Àrénover,2800,Maison,2092.198581560284,Flanders
10113725,False,True,295000.0,3.0,151.0,True,False,False,False,0.0,True,20.0,141.0,141.0,2.0,False,Àrénover,2800,Immeuble,2092.198581560284,Flanders
10113748,False,True,365000.0,3.0,129.0,True,False,False,False,0.0,False,0.0,749.0,749.0,3.0,False,Àrestaurer,9820,Maison,487.31642189586114,Flanders
10114599,False,True,799000.0,5.0,250.0,True,False,True,True,15.0,True,1244.0,1244.0,1244.0,4.0,False,Excellentétat,3080,Villa,642.2829581993569,Flanders
10114791,False,True,235000.0,4.0,169.0,True,False,False,True,30.0,False,0.0,156.0,156.0,3.0,False,Àrénover,2400,Maison,1506.4102564102564,Flanders
10114814,False,True,129000.0,3.0,120.0,True,False,False,False,0.0,True,448.0,500.0,500.0,3.0,False,Àrafraîchir,6870,Maison,258.0,Wallonia
10115023,False,True,1395.0,5.0,250.0,True,False,False,True,54.0,True,60.0,160.0,160.0,2.0,False,Excellentétat,1050,Maison,8.71875,Brussels
10115725,False,True,185000.0,7.0,215.0,True,False,False,True,14.0,True,42.0,182.0,182.0,3.0,False,Àrafraîchir,7700,Maison,1016.4835164835165,Wallonia
10117143,False,True,159000.0,2.0,116.0,True,False,False,True,20.0,True,120.0,180.0,180.0,2.0,False,Bon,4500,Maison,883.3333333333334,Wallonia
10117424,False,True,377065.0,3.0,213.0,True,False,False,True,16.0,False,0.0,649.0,649.0,3.0,False,Excellentétat,3473,Maison,580.9938366718028,Flanders
10117425,False,True,378260.0,3.0,215.0,True,False,False,True,16.0,False,0.0,687.0,687.0,3.0,False,Excellentétat,3473,Maison,550.5967976710335,Flanders
10117544,False,True,899000.0,10.0,1457.0,False,False,False,True,272.0,True,56.0,897.0,897.0,4.0,False,Àrénover,4000,Bienexceptionnel,1002.2296544035675,Wallonia
10117546,False,True,899000.0,10.0,1457.0,False,False,False,True,272.0,True,56.0,897.0,897.0,4.0,False,Àrénover,4000,Immeuble,1002.2296544035675,Wallonia
10118190,False,True,499000.0,5.0,275.0,True,False,False,True,20.0,True,1500.0,2000.0,2000.0,4.0,False,Àrafraîchir,2580,Villa,249.5,Flanders
10118567,False,True,145000.0,4.0,160.0,False,False,False,True,16.0,False,0.0,116.0,116.0,2.0,False,Àrafraîchir,4540,Maison,1250.0,Wallonia
10118853,False,True,770000.0,3.0,279.0,True,False,True,True,37.0,True,1300.0,1300.0,1300.0,4.0,False,Bon,2540,Villa,592.3076923076923,Flanders
10118864,False,True,575000.0,4.0,225.0,True,False,False,False,0.0,False,0.0,139.0,139.0,2.0,False,Fraîchementrénové,2170,Immeublemixte,4136.690647482014,Flanders
10120258,False,True,275000.0,3.0,147.0,True,False,False,False,0.0,True,80.0,172.0,172.0,2.0,False,Àrafraîchir,2547,Maisonbel-étage,1598.8372093023256,Flanders
